Tansjouwerse	2	
Bimelepatam	2	
Sieriangh	2	
Nayck	2	
May.1	2	
Batavische	2	
Coxinjas	2	
Ay-	2	
de Caeb	2	
Tenga	2	
Javaes Oostcust	2	
Coninginnes	2	
Sawoe	2	
Tobara	2	
Tobotay	2	
Land-	2	
Lappatauw	2	
Tambuco	2	
Papoea	2	
Christengeloove	2	
Hatuaua	2	
Zaban	2	
Toluco	2	
Orangien	2	
Mecka	2	
Bonee	2	
Berroe	2	
Macause	2	
Ningpo	2	
Carlingapatnam	2	
Pondy	2	
Nederlands	2	
Waterhonds	2	
Nova-Spaigne	2	
Crux de Gale	2	
Saringany	2	
Soutrano	2	
Pingir Tjirmin	2	
Cotteca	2	
Bellosta	2	
Moerianatty	2	
Taman	2	
Lumbock	2	
Bosch	2	
Maquianen	2	
Nofaquia	2	
Cabina	2	
Malacea	2	
Malabaers	2	
Visiapourse rijck	2	
Paets	2	
Turckijen	2	
Maleya	2	
Caesars	2	
Pundecail	2	
Jaf	2	
Casimbasaer	2	
Anchiol	2	
Chasiousa	2	
Wardichan	2	
Camij	2	
Siegbert	2	
Coop	2	
Gay	2	
Eelco	2	
Tasser	2	
Marasoe	2	
Matthijsz	2	
Nizam-ul-Mulk	2	
Rijp	2	
Pillai	2	
Sala Pillai	2	
Saude	2	
Saydoe	2	
Wijnand	2	
Helena	2	
Lambertus	2	
Tour	2	
Belista Nambiar	2	
Justinus	2	
cust van Nova Guinea	2	
Lawayangh	2	
Larentoucke	2	
Tafelbay	2	
Coutchinchina	2	
Coninch	2	
Con.s	2	
Pijck	2	
Marlbourg	2	
Soesohoenan	2	
Wirasaba	2	
Cerarn	2	
Leppe	2	
Malim	2	
Lebé	2	
Ca	2	
Ponoly	2	
Arabien	2	
Xihiri	2	
Moloucco	2	
de Molouccos	2	
Laitimor	2	
Combelle	2	
de Comp.	2	
Taboco	2	
Castiljaen	2	
Coepangh	2	
rivier van Johor	2	
aenstaende	2	
Sangoresen	2	
Jaffanampatam	2	
Cateck	2	
Naerden	2	
Sindi	2	
Angruatotte	2	
Cantaon	2	
Sicarbou	2	
Madurese rijk	2	
Portugaels Indien	2	
Tarnataense	2	
Pouatty	2	
Goely Goely	2	
Sumatrase Westcuste	2	
Godlof	2	
Spaengaerden	2	
Courtens	2	
Vlieth	2	
Pibamba	2	
Patrahita	2	
Daetchron	2	
Sinde	2	
Roch	2	
Ierland	2	
Straet	2	
Aemelia	2	
Nanat	2	
Oelakan	2	
Goegoe	2	
de Toedjoe Cottas	2	
Caap de Goede Hoop	2	
Raghiemahol	2	
Barampoer	2	
Caep de Goede Hoop	2	
Malabaerse kust	2	
Cabangh	2	
Cassimibasaar	2	
Crangenoor	2	
Maliabaar	2	
Agrase	2	
Settingam	2	
Nagapatnamsen	2	
Tambuku	2	
Ch.	2	
Majutse rijck	2	
Songy Pagou	2	
Coen	2	
Cargasoen	2	
Mastricht	2	
Sualy	2	
Comptoir Japan	2	
Raads	2	
Cornp.6	2	
Hatiling	2	
Zolor	2	
Landa	2	
Coninkrijx Jaccatra	2	
Tanasserie	2	
Kocksinjas	2	
Poenatoer	2	
Belosta Nambiaer	2	
Caliaban	2	
Poelo Gadong	2	
Gousouratta	2	
de Cornelia	2	
Oedjong Pandang	2	
Bayangh	2	
Couchinse rijk	2	
Sjalour	2	
Aliragia	2	
Turks	2	
Turken	2	
de Tafelbay	2	
Zeland	2	
Castor	2	
Kissem	2	
N.-Hoorn	2	
Rijswijck	2	
Den Bosch	2	
Maleyse	2	
Maccassaerse	2	
Bombayn	2	
Pepely	2	
Chiribon	2	
Grevinckhoff	2	
Straet Malacca	2	
Javaens	2	
de Teyouanse	2	
Wassenaer	2	
Oost-Cappel	2	
Molluccos	2	
Sinkal	2	
Tandjongpoura	2	
Salawatty	2	
Poulo Passelaar	2	
Teek-	2	
Berckencour	2	
Hindoustan	2	
Bancoule	2	
de Comp.ien	2	
Wai	2	
Gammelamme	2	
Coteels	2	
Groot Timor	2	
Kapotte	2	
Bankela	2	
Poelonbankeeng	2	
rivier Tonkal	2	
Naauw van Malacca	2	
Waldaoer	2	
Peradbiddi	2	
Passourouan	2	
Sumadang	2	
Tsjiaroetang	2	
Toujoucotters	2	
Nawade	2	
Grissé	2	
Bancallang	2	
Poulo Rhun	2	
Denner	2	
bogt van Boetoean	2	
Balante	2	
d ’ E. Comp.le	2	
Mondona	2	
Tambucko	2	
Molucko	2	
Pantsiana	2	
Campon Barouw	2	
Konincks	2	
kust van China	2	
Cenari	2	
Zuyder Mallabar	2	
Zuydergebergte	2	
Balambangan	2	
Sjeech	2	
Poelechinko	2	
Poele Batoe	2	
Soesehoenang	2	
Tamborees	2	
Peritali	2	
Batoukeka	2	
de Bimanesen	2	
Oelilimas	2	
Maleytse	2	
Letha	2	
Ramanacoil	2	
Gantarang	2	
Bellesoors	2	
Roelof	2	
Coenraad	2	
Hillegonda	2	
Cattapanaik	2	
Chodja	2	
Copper	2	
Alewijn	2	
Sirkar	2	
Francina	2	
Raaij	2	
Gopinat Raaij	2	
Casparus	2	
Menso	2	
Martin	2	
Maragia	2	
Maroe	2	
Raadjent	2	
Radjent	2	
Visia	2	
Susanna	2	
Leander	2	
Sirraij	2	
Siraj-ud-Daula	2	
Tahoea	2	
Toea	2	
Tryon	2	
Matthias	2	
Mossomdilli	2	
Rambouw	2	
Oudjongh Salangh	2	
Cillebaer	2	
Leety	2	
Cuylenburgh	2	
Sousounangh	2	
Ce	2	
Tenimber	2	
Boelacomba	2	
Compé	2	
Zillida	2	
de Tafelbhay	2	
rivier Carangantoe	2	
Bokay	2	
Lucelle	2	
Simsuan	2	
Comp.	2	
Portonove	2	
de Saldanhabay	2	
Cambo	2	
Tjaya	2	
Bancok	2	
Zourabaya	2	
Samanca	2	
Oosthoek van Java	2	
Cambayen	2	
Chitty	2	
Sjap	2	
Sjappaar	2	
Tek	2	
Thevar	2	
Tjontok	2	
de Cust	2	
Tartarijen	2	
Way	2	
Mousambique	2	
Toboh	2	
Tallachery	2	
Poerbaya	2	
Colongsou	2	
Groeningen	2	
Bancka	2	
rivier van Siaka	2	
Suagie	2	
Chiaul	2	
Magindano	2	
Putmans	2	
Tajouhan	2	
Taijouhan	2	
Sincan	2	
Compangies	2	
Toutock	2	
Sangij	2	
Hitu	2	
Mamala	2	
Cabbauw	2	
Caylolij	2	
Groodt Banda	2	
Camanasse	2	
Tulpenburgh	2	
Tawaij	2	
Tritsjenapalij	2	
Baijpin	2	
Catchiou	2	
Lecke	2	
Titucurin	2	
Talauw	2	
Boutouan	2	
Sambauwa	2	
Sili Savo	2	
Gitty	2	
Troenajaja	2	
Nama	2	
Larentouque	2	
Tange	2	
Batancapas	2	
Zillebaer	2	
Lijtimor	2	
Badursjah	2	
Parecaro	2	
Tannoer	2	
Samorijnse	2	
Cartazoura	2	
Aetcliin	2	
Tondano	2	
China China Tamby	2	
Janglauw	2	
Iquans	2	
Caruan	2	
Persiaense	2	
Jamby-	2	
Semau	2	
Bongos	2	
Peragh	2	
Coppenhage	2	
Visiapourse rijk	2	
Moscovia	2	
Majts	2	
rivier Anké	2	
Valenteyn	2	
Ougty	2	
Thye	2	
Mecha	2	
Calcula	2	
Colleetsje	2	
Middelandse	2	
Rum	2	
Sambouange	2	
Orangzeep	2	
Siasousas	2	
Co.	2	
Batav	2	
Jambinees	2	
cust van Guinea	2	
DUTECUM	2	
Nova-Spangien	2	
Tiabo	2	
Afrika	2	
Compg	2	
Daoman	2	
Uutt	2	
Bagadet	2	
Ougelij	2	
Vlielandt	2	
rivier van Corlang	2	
Indias	2	
Betelfacqui	2	
Haerlem	2	
Pehouw,2	2	
Franicker	2	
Cambodjase	2	
Chynesen	2	
Toloucke	2	
Abbekerk	2	
Fackiro	2	
Teckop	2	
Pecat	2	
Chyna	2	
Groot	2	
Tolintock	2	
Sjerlette	2	
Persische Golf	2	
Cotta Tengha	2	
de Mende-	2	
Ajerhadja	2	
Battang	2	
Bobbili	2	
Bobelie	2	
Carringoedie	2	
Carriem-abath	2	
Caupidang	2	
Cauwo	2	
Cayoe	2	
Coealla	2	
Haripal	2	
Mannepaar	2	
Mangarij	2	
Filippijnen	2	
Maratthijs	2	
Maubara	2	
Minangkabau	2	
Moetoepillij	2	
Nidan	2	
Nobij	2	
Palayankottai	2	
Gunung	2	
Sumatra ’ s Oostkust	2	
Tabanio	2	
Tamils	2	
Tamoels	2	
Tanboekoe	2	
Bungku	2	
Tappellan	2	
Tapus	2	
Taroenen	2	
Tigoewono	2	
Tikus	2	
Tiokos	2	
Waywiko	2	
Larentouka	2	
Pulo Pisangh	2	
Cotuaringen	2	
Crawan	2	
Tahane	2	
Tacomy	2	
Murabath	2	
Suwees	2	
1Dat	2	
Cuncan	2	
Nieuw-Enchuysen	2	
Armagon	2	
Pulo Timon	2	
Tonkinder	2	
Pollux	2	
Salamparam	2	
Kananoor	2	
Cheribonsche	2	
Mocka	2	
Curcuma	2	
Naik	2	
Nely	2	
Radix	2	
Sapanhout	2	
Tabak	2	
Tafta	2	
Tambaan	2	
Tamboer	2	
Thony	2	
Stad	2	
Molucquen	2	
Kayo	2	
Gilang	2	
Josua	2	
Coerea	2	
Cocxinja	2	
Singelepette	2	
Topawara	2	
Para-para	2	
Tjap	2	
Saffier	2	
Zutphen	2	
Mayo	2	
Paleacata	2	
Choron	2	
Aulij	2	
Teyouwan	2	
Capha	2	
cust van Hitou	2	
Tackeys	2	
Cassumabasar	2	
Claverblat	2	
Coudewaar	2	
Nova-Spanga	2	
Louisa	2	
Tavay	2	
bocht van Ligoor	2	
Coenen	2	
Sada	2	
Candhaar	2	
Madampallu	2	
Masoal	2	
Misooi	2	
Nilo	2	
Sl	2	
cust van Ceram	2	
Salaparang	2	
Larentucca	2	
Corbaffa	2	
Dansburgh	2	
Toutecouryn	2	
Deenmarcken	2	
Cotchyn	2	
Indiaenen	2	
Warmont	2	
Hokzieuw	2	
Aboel	2	
Barthold	2	
Radjadoor	2	
Rijnier	2	
Christiaen	2	
Dano	2	
Mabani	2	
Sjam	2	
Cleen Amboino	2	
Cochynchina	2	
Neerlanderen	2	
Paliacate	2	
Chattigam	2	
Mogoors	2	
Mogha	2	
Hoamoal	2	
Comp.is	2	
Saulau	2	
Taboucan	2	
Coete	2	
Solot	2	
Berrou	2	
Sabito	2	
Cotjaer	2	
Candaea	2	
Tontotte	2	
Anguretotte	2	
Boeroo	2	
Tima	2	
Laboe	2	
Mallebhaer	2	
Langy	2	
Phaulcon	2	
Sikilang	2	
Bogt van Tondij	2	
Denda Rajapoer	2	
Conings-	2	
Lethij	2	
Orang Kayen	2	
Tambockers	2	
Tomacallangh	2	
Madraspatnamse	2	
Zuyder-Coromandel	2	
Pannanij	2	
Mindenau	2	
Many	2	
Oulakkan	2	
Adrasia	2	
Solemma	2	
Mannewoke	2	
Bimelep	2	
Darbent	2	
rivier van Caliture	2	
Collingsou	2	
Comp.ia	2	
Timorlaut	2	
Jancon	2	
de Comp.la	2	
Souborch	2	
Toppe Java	2	
Poulou	2	
Cassimibasaer	2	
Perzie Kaap	1	
Ceram-Laut	1	
bogt van Coak	1	
Tammelau	1	
Toual	1	
Middelau	1	
Hatou	1	
Lebelehu1	1	
Hila Gerbrant Proost	1	
passant Macassar	1	
Macassarse	1	
JavasOostcust	1	
Nourlette	1	
Pirou Tanounou	1	
Warouesen1	1	
Ceram-Lauwers	1	
eylanden van Nova-Guinea	1	
Malouan2	1	
Tanounou	1	
Amahay	1	
Tamelau	1	
Middeleuyn	1	
Albestierenden	1	
Louliou	1	
Thije	1	
Tondag	1	
Bosselijk	1	
Tachil	1	
Linamv	1	
Moluccose	1	
Pangasana	1	
Coningskens van Taroena	1	
Tagulandeniet	1	
Prinsje van Taybeno	1	
Mancopradja	1	
den Jesuyt2	1	
rivier Arquarongepasseert	1	
Ayerbinkel	1	
Poulou Cliinko	1	
Brinsjan1	1	
Surrebaya	1	
Bottendorp	1	
Toniko	1	
Palacka	1	
land Manoedjoe	1	
Cocoura	1	
Sicyzeen	1	
Nieuwediep	1	
Dhelie	1	
rivier Journaldus	1	
Sidajoe	1	
Zijp	1	
Maccassaers	1	
rivier Calligawe	1	
Patterongan	1	
Pakodjan	1	
Juffrouw Anthonia 700	1	
Tambij Sichmira	1	
rivier Calligawa	1	
Tobbo Tobbo	1	
Candianen	1	
Arcan	1	
Siatavaque	1	
Tallamanaar	1	
Attenegalle	1	
Sadayoe	1	
Lamongang	1	
Djiapan	1	
Pamacassanders	1	
Mancoejoeda	1	
Pacoelongan	1	
Toentang	1	
Mattaramsen	1	
Passerouang	1	
Indromayo	1	
Tannabang	1	
revier van Qualladamak	1	
Saminie	1	
Ambonse	1	
Pallembangse	1	
Manuwierij	1	
Danuang	1	
Tjinrana Mandhar	1	
Maramia Bellanippa	1	
Labackeeng	1	
Solorees Soesang Sinhadja	1	
Manga Doea	1	
de Cabriette Bhay	1	
Tinqua	1	
Serfraashans	1	
Bakerchan	1	
Dillijze hoff	1	
Paarel	1	
Fattusjent	1	
Timcacq	1	
Toek	1	
Oeroet Dallan	1	
Javaansch	1	
Cartasoerawederom	1	
Sourosouang	1	
Compagniesagtbaarheyd	1	
rivier van Walbosey	1	
Weybosee	1	
Balang Banghan	1	
Katappa	1	
Larantoka	1	
Cayo	1	
Cayoa	1	
de Goraitse	1	
de Maba	1	
Pattanirese	1	
Bastion	1	
Spaansch	1	
Canda	1	
Tenemor	1	
Gebaresen	1	
Sawawoe	1	
bogt van Chiauw	1	
Tofanga	1	
Spanjaards	1	
rijk Magindanao	1	
Saloerang	1	
bogt van Tomine	1	
Pirigi	1	
Lemboe	1	
Ampibabon	1	
Poghuamo	1	
Paghuamo	1	
Fatche	1	
Vattematta	1	
Temaatzen	1	
Ofif	1	
Campong Beroe	1	
Banca ’ s	1	
Siams thin	1	
Cathaya	1	
cust van Tartarijen	1	
Massanij	1	
Hoogduyts	1	
Senhora de Saudi	1	
Ayweneloer	1	
de Marattijs	1	
Mazulipatnambesogt	1	
Mandeme	1	
de Coere Witte Corle	1	
Lebek	1	
Theuvers	1	
Pandiesjoetaan	1	
Camawelpattoe	1	
Carrecattimoele	1	
Bendoertij	1	
Wijnands	1	
Helmond	1	
Nagapatnamse	1	
Pallia-catse	1	
Chestrefield	1	
Wellitotte	1	
Hougly Mierhamadoe-Alim	1	
Ezechiël Rabbij	1	
rivier van Atingen	1	
Paro	1	
Coelang	1	
Tottacattenaar Airoer	1	
Peritally	1	
Teckencoerse	1	
Changara Coddacaimaal	1	
Tallapaly Poenattoer	1	
Ainecoetty	1	
Carnicotty	1	
Caneanoor	1	
Gerea	1	
Cormandelom	1	
Pambenaars Engte	1	
Belosta Niambiaar	1	
Kismalanaddoe	1	
Badeattij	1	
Assienga	1	
Brodero	1	
Bassaidoor	1	
Tigrus	1	
Poot	1	
Grobok	1	
Touban	1	
Japarase district	1	
Sesela	1	
Torbaija	1	
Padjarakan	1	
Cartasoerase	1	
Majo	1	
Banjopoetij	1	
Majong	1	
Mallahan	1	
Malangs gebergte	1	
Madjoeranoe	1	
Sorodja	1	
Caliwoengoe	1	
Rankoedan	1	
Saliwoengoe	1	
land van Pattij	1	
Bangareesen	1	
Britjak	1	
Boeminata	1	
Lorring Passir	1	
Kammagettan	1	
Goelang	1	
Gedabak	1	
Damaks district	1	
Wallahan	1	
district van Damak	1	
Damakse district	1	
Djajaraga	1	
Lampong Toulangbawang	1	
Brit	1	
Mochase cofFij	1	
Oriënt	1	
Pracamoetjang	1	
rivier Bacassij	1	
Pracamoentjang	1	
Jamong	1	
Goempamg	1	
Wonnoloppo	1	
Tampoeram	1	
Obré	1	
Tampoerang	1	
Weddong	1	
Bonang	1	
Nieuwvlied	1	
Buvegnies	1	
Tanna-abang	1	
Vriese	1	
de Vogelstruys	1	
Javaas	1	
Pela	1	
Bengaalse	1	
Manadose district	1	
MAKASSAR	1	
Tanneberoe	1	
Boeginees	1	
Lampongsen	1	
landschap Lampong Toelang Bawang	1	
Cattays	1	
Tan Tin	1	
Perha	1	
Daijeeng Mattacoor	1	
Cote Passir op Sumatra ’ s Westcust	1	
Sakitang	1	
Poule	1	
Cotte Anoe	1	
CottaTenga	1	
Minang Cabo	1	
Sapoeloeboa Bandhars	1	
Doeablas Cotters	1	
Sourouassa	1	
Meerman	1	
Cassenbazaar	1	
Bospour	1	
Merwaadse	1	
Houghly	1	
Relij	1	
Muscoviën	1	
Tibetaanse	1	
Lhasa	1	
Paliacatse	1	
Bankahoelo	1	
Madras Patnamse	1	
Jogia	1	
Paranbanaw	1	
Calangbret	1	
Jagaroga	1	
Jamboe	1	
Balitair	1	
Tinker	1	
Tressono	1	
Jogya	1	
Palembahanga	1	
Biezum	1	
Chinarepatrieeren	1	
Satigan	1	
Repar	1	
Lotharen Lothera	1	
rivier van Oedjier4	1	
de Moluccos5	1	
Cabroan6	1	
Mahumetaensdom	1	
Galimpain1	1	
Poenesakan3	1	
Tonseasen4	1	
Benas	1	
Poenosakan	1	
Tonkienboet-boven	1	
Romoöon5	1	
Tombatsjan6	1	
Tompasso7	1	
Tonsawang8	1	
Poenosackan	1	
Njay Goya1	1	
Biang	1	
Thimor Matta	1	
rivier van Barro	1	
Berau	1	
Oost-Borneo	1	
Toradjene	1	
To-Ridjene	1	
Badjo Laut	1	
Marangin	1	
Crintjesse	1	
rivier Spenagie1	1	
Tangabator	1	
Tangjongkling	1	
Malacca-	1	
Corintische	1	
rivier van Sikilan	1	
Sadraspatnam-	1	
Moelletivoe	1	
Wanny	1	
Ben¬galen	1	
Cannanooraen	1	
Nayros	1	
Cochimserijk	1	
Parparangary	1	
Sjaly	1	
den Sam-morijn	1	
Nambedys Poenetoer	1	
Nerriaad1	1	
Mamoed-Abaad3	1	
Ragiapouten	1	
Kotto Bulmolk4	1	
Ko-	1	
Denderagiapour	1	
Pandji Danoer	1	
Boelilling	1	
Sarwetsjapoura	1	
landschap Soucapoura	1	
Rotterdam de Nepthunus	1	
Delff de Samson	1	
Zeeland Rijssel	1	
Noorder Quartier	1	
de Cocoseylanden	1	
Arendsduyn	1	
eiland Mony	1	
Soerapatti	1	
Mahu-mudisten	1	
Conings van Ternate	1	
Coningk	1	
Phaulcons	1	
Hil	1	
Madraspatn8	1	
Pcrsiaans	1	
Mandoe	1	
Nieuw-Engelandt	1	
Africaanse kust	1	
Sinsiora	1	
Zambagie	1	
Prancen	1	
Cauripatnam	1	
Cotjare	1	
Candi	1	
Cotjaar	1	
Callasagrepatnam	1	
Bancaoeloo	1	
Moorenetc.a	1	
Roselaer	1	
Marepits3	1	
Paha4	1	
Loupessyaan	1	
Hatoupouty	1	
Bongasary	1	
Falcksoor	1	
Ceffing	1	
Trom	1	
Batoemea2	1	
Birouangy	1	
Borane	1	
Mangelikane	1	
Mangilikane	1	
Amajaly	1	
Tourely Gampo	1	
Ara-boina	1	
Gilleson	1	
Lamolo	1	
Amabey	1	
Sorebeang	1	
Taybeno	1	
bogt van Babauw	1	
Ameressy	1	
Songymolo	1	
Sanam	1	
Amaressy	1	
Rendouw	1	
Coinp.8	1	
Banjermassingh-	1	
Coningkjens	1	
Aetchinaangekomen	1	
rivier van Patapahan	1	
Rioe	1	
Maningkabou	1	
Aechin	1	
Ayerbangy	1	
Sikakol1	1	
Ceulen	1	
Cassimier	1	
Daetchierom	1	
Bimelipatnam	1	
Siammersuyt Japan	1	
Pallia	1	
Sadraspatnem	1	
rivier van Colderon	1	
Adrangapatn	1	
Radjas van Coechin	1	
den Calicoylander	1	
Tsjerlette	1	
Parawateny	1	
Voist	1	
E. Compe	1	
Leene	1	
Isabeecq	1	
Conings zijde	1	
Ook1	1	
Pagotan	1	
Sampora	1	
Persia-goederen	1	
Straat Sincapoera	1	
Auor	1	
Punto Negrados	1	
cust van Orixa	1	
Dwaalbhaay	1	
Liwelle	1	
Nhila	1	
eylanden Loeang	1	
Sarmata	1	
Limboeno	1	
Doulagan	1	
de Academie	1	
Tanadatar	1	
Palembangten	1	
Labare	1	
Nieuwvijvervreugt	1	
Chinarepatrieerenden	1	
de Straat Banca	1	
Gotho	1	
Papenberg	1	
de Straat	1	
O.S.	1	
Mocco Mocco	1	
Battahan	1	
Batan Capas	1	
Pattabahan	1	
Sawaspour	1	
Santiepoer	1	
Papenacherij	1	
Condawierse	1	
Candapilliese	1	
Pettapoelij	1	
Malagirie	1	
Maduapalen	1	
Tiemiriecotte	1	
Ponnerij	1	
Sikrehoedie	1	
Matureese rijk	1	
Calpettijse	1	
Buijk	1	
Franeen	1	
noord van Trinconomale	1	
Caabs	1	
Signattij	1	
zuyd van Mallabaar	1	
Mangattijs rijk	1	
Muttingen	1	
Payencherij Nayro	1	
Politiquen	1	
Nederlands India	1	
Venetiaansche	1	
Minauwe	1	
Bagdaat	1	
Smima	1	
Canter	1	
PERZIË	1	
Java ’ s Oostkust Van Java	1	
Latijn	1	
Grieks	1	
Amfioen Sociteyt	1	
de Sociteyt	1	
Sampia	1	
Padangwaart	1	
Indisen	1	
Mandou	1	
Goerees	1	
Cambaja	1	
Choromandelsche	1	
riviere van Cambodja	1	
Grissij	1	
Comp.en van Engelant	1	
Zuydthollant	1	
rivier van Anckey	1	
Engelse Comp.le	1	
Anckey	1	
Malo	1	
André Jocet	1	
de Comp.le van Malo	1	
Carcel Chicacol	1	
Straat 244 Dwaalbaai	1	
Manacotta Nusafudi	1	
Cochin Perzië	1	
192Tobo	1	
753Tolialanga	1	
Tuladangi Tolikan	1	
Oedjong Salangh	1	
Puncto Palmeres	1	
Neycken van Madure	1	
Tansiouver	1	
rivier van Gindure	1	
Gindure	1	
RomboutLefer	1	
Syras	1	
Usbeecken	1	
Ghylan	1	
Masadram	1	
Siraes	1	
Moluxe Haven van Mauritius	1	
Lovo	1	
Lavarette	1	
Poudecheryverschenen	1	
P.10 Timaon	1	
Aura	1	
Europageseylt	1	
Oudjang Salang	1	
Engels.11	1	
Bootjes	1	
Mallebar	1	
Aarden	1	
Mansur	1	
Sjech	1	
Ratubagus	1	
Tularam	1	
Madjene	1	
Oedman	1	
Alphonsus	1	
Hayo	1	
Caby	1	
Cangi	1	
Cantsjella	1	
Cartoe	1	
Rada	1	
Cicipat	1	
Coida	1	
Colacka	1	
Conijn	1	
Curunda	1	
Mozes	1	
Ephraim	1	
Ngabehi	1	
Tim	1	
Nagato	1	
Florisz	1	
Isiaac	1	
Anacoda	1	
Francis	1	
Crijn	1	
Hamardje	1	
Bakar	1	
Muskouw	1	
Jordaan	1	
Maldje	1	
Homburg	1	
Harry	1	
Manti	1	
Mabal	1	
Tsuan	1	
Pedro	1	
Madonia	1	
Makuta	1	
Malajo	1	
Maluko	1	
Hiob	1	
Mankupradja	1	
Marasaolij	1	
Martijnsz	1	
Mats	1	
Daijro Sakanno Sjugem	1	
Mayit	1	
Coenraat	1	
Nabal	1	
James	1	
Tjoot	1	
Paputi	1	
Pasuru	1	
Mappasusu	1	
Prabu	1	
Purba	1	
Rabinson	1	
Drakenstein	1	
Robbé	1	
Saberejah	1	
Herbert	1	
Sawandra	1	
Sjarifa	1	
Sidij	1	
Macona	1	
Soupit	1	
Allardus	1	
Sujakhan	1	
Suba	1	
Tamilala	1	
Tarfanuri	1	
Tawiri	1	
Tiau	1	
Faap	1	
Haay	1	
Timbeleel	1	
Tjakra	1	
Mandala	1	
Tjasen	1	
Ta	1	
Tjayko	1	
Opra	1	
Tjusink	1	
Topati	1	
Torbetti	1	
Toudo	1	
Tsoekosa	1	
Tayoe	1	
Tuliabo	1	
Turpin	1	
Utsal	1	
Petter	1	
Varna	1	
Rabua	1	
Malu	1	
Candaar	1	
Caudipans Coningje	1	
Manados	1	
Sitrana	1	
Aminatta	1	
Baka	1	
Bakay	1	
Lilenik	1	
Massare	1	
Poelopangang	1	
Palembangse	1	
Poulo Thimaon	1	
bogt van Condaetje	1	
Siwelipaar	1	
Calsedietelpaar	1	
Calate	1	
Chiampanture	1	
Cootjaar	1	
Covedivo	1	
Eliphant	1	
Gandure	1	
Caymalinne	1	
Zuyder-Mallabaar	1	
Cangia	1	
Abbas	1	
Kir-man	1	
de Lasgies	1	
Theroen	1	
Bharyn	1	
deCaab	1	
Tafelbhay	1	
Addison	1	
Nigtingala	1	
Torogon	1	
Va	1	
Europ.e	1	
rivier van Joanna	1	
Coningh4	1	
SJ-Poul	1	
Jago	1	
Swaens	1	
9.14In	1	
Malacca .Op	1	
Eylant Mauritius	1	
Anians Straete	1	
Aboe	1	
Caymaals	1	
Canagie	1	
Oudh	1	
Baai Vals	1	
Pakuan	1	
Bakela	1	
Bakulang	1	
Matu	1	
Cania	1	
Ouloe	1	
Kaap de	1	
Cablespuram	1	
Cajoa	1	
1049.Cambodja	1	
Candappa	1	
528.Candhar	1	
Candipan	1	
94.Cania Ouloe	1	
Capelelle	1	
664.Carkal	1	
905.Carra	1	
Catepar	1	
658.Caydoepa	1	
308.Cayeli	1	
Chelembrau	1	
920.Cloeto	1	
Coericattij	1	
160.Constantinopel	1	
Cattai	1	
1090.Delhi	1	
1052.Deli	1	
1073.Djambi	1	
Tayaboe	1	
942.Groot	1	
Gudjarat	1	
868.Halua	1	
938.KKaap	1	
Coere	1	
Coté	1	
Sicobo	1	
1073.Madjawa	1	
1076.Malauwa	1	
Mancolan	1	
NoordTartariën	1	
Monipour	1	
Maisoer	1	
Noorderprovincies	1	
49.OObi	1	
Rampena	1	
Sidaju	1	
820.Salappan	1	
Sambilang	1	
Sepuluhbandar	1	
Saudi	1	
Sapoeloeboa	1	
Sadayo	1	
Sopèng	1	
414.Talacki	1	
415.Talingany	1	
264.Tamba	1	
426.Tambora	1	
1008.Tampuni	1	
1034.Tandjung Sabath	1	
971.Tanna	1	
653.Tarajap	1	
712.Tartarije	1	
71.Tellaeduan	1	
Terbucco	1	
Tiernel	1	
483.Tjamba	1	
1001.Tjedo	1	
310.Tjenrana	1	
636.Tobo	1	
775.Toppe Java	1	
703.Towadjo	1	
Tsankere	1	
Delft Stad Oostende	1	
Cheau	1	
de Taroeners	1	
de Spangarden	1	
provincie Amboina	1	
Joffiod.0	1	
Formosas	1	
Charlois	1	
Malondo	1	
Panboangh	1	
Toulan Ikan	1	
rivier Boelean	1	
Sjaac	1	
Javaas Oostkust	1	
rivier van Toboejong	1	
Passemangh	1	
Toboedjong	1	
Banniax	1	
Thobo	1	
Seranti	1	
Bherrempoer	1	
De Nepthunis	1	
Toontapilli	1	
Contera11	1	
Gansjam	1	
Jason	1	
Tranquebaere	1	
Peria Coepang	1	
Kaap de Goede Hoop Java ’ s Oostkust -	1	
Sabandharijtje	1	
Crooswijkvoor Rotterdam	1	
Crooswijkvoor Hoorn	1	
Indiase Waereld	1	
rivier van Toncal	1	
En-gelsche	1	
Pattanaas	1	
Rajaram	1	
Chijrullabeek	1	
Herrij	1	
Trancquebares	1	
Chekoeti Nachoda	1	
Keddoe	1	
907 Bona Novas	1	
Makassaars	1	
351Rad	1	
Honiboppo	1	
Paperoe	1	
Europiaan	1	
Maccassaars Christen-ingeseten	1	
Hattuweende Lissebate	1	
Mariery	1	
Ilekile	1	
Toerloeta	1	
Boudewijns	1	
Tourloeta	1	
Bever	1	
Ily	1	
Coele	1	
Killebaby	1	
Parigiërs	1	
Wedase	1	
Tabako	1	
Mandarsaba	1	
Larentouquo	1	
Palembangrs	1	
Toulongbawangers	1	
Ouliang Sarafacon	1	
rivier van Combodja	1	
Taj^oans	1	
Aetchie	1	
Moarepane	1	
Cotta Anoe	1	
Cenary	1	
Porto Nova	1	
Orangabath	1	
Zeyd	1	
Moddonas	1	
Facilbeeck	1	
Kattepatan	1	
Ponaran	1	
Oipara	1	
Agamonien	1	
Ragiamandoron	1	
Masulipat.m	1	
Naglewanse	1	
Pimelepatnam	1	
